rougeLsum,length,str_em,Disambig-F1,ovscore
32.758620689655174,50.0,50.0,50.0,40.471360670018974
49.12280701754386,15.0,50.0,50.0,49.55946277833521
27.27272727272727,20.0,20.0,33.33333333333333,30.151134457776358
39.28571428571429,21.0,0.0,40.0,39.64124835860459
31.249999999999993,38.0,100.0,20.0,24.999999999999996
36.36363636363637,28.0,50.0,25.0,30.15113445777636
1.5466132034942002,6714.0,25.0,0.0,0.0
23.46938775510204,107.0,0.0,0.0,0.0
33.92857142857143,44.0,33.33333333333333,33.33333333333333,33.62963545672746
30.555555555555554,269.0,50.0,53.125,40.28974917877857
37.83783783783783,17.0,50.0,0.0,0.0
28.915662650602414,17.0,0.0,0.0,0.0
10.0,2.0,50.0,75.0,27.386127875258307
32.98969072164948,16.0,33.33333333333333,33.33333333333333,33.161066891587126
18.421052631578945,13.0,0.0,0.0,0.0
43.75000000000001,41.0,50.0,66.66666666666666,54.00617248673217
44.06779661016949,16.0,33.33333333333333,33.33333333333333,38.32657764100933
14.814814814814813,10.0,0.0,0.0,0.0
21.62162162162162,14.0,25.0,45.0,31.19251469460218
25.563909774436084,50.0,0.0,16.666666666666664,20.641345956774913
32.18390804597701,25.0,33.33333333333333,33.33333333333333,32.75357896270116
36.93379790940766,167.0,50.0,50.0,42.97312992406282
42.1875,66.0,25.0,12.5,22.963966338592293
39.56043956043956,43.0,0.0,0.0,0.0
15.384615384615383,8.0,33.33333333333333,33.33333333333333,22.645540682891912
20.28985507246377,15.0,33.33333333333333,0.0,0.0
45.94594594594595,25.0,100.0,100.0,67.7834389404565
66.66666666666666,17.0,50.0,83.33333333333333,74.53559924999298
35.29411764705882,15.0,20.0,20.0,26.568446566202855
15.0,10.0,0.0,0.0,0.0
23.076923076923077,97.0,0.0,0.0,0.0
45.945945945945944,18.0,50.0,50.0,47.93012932694108
45.83333333333333,14.0,50.0,66.07142857142857,55.02975385665294
40.90909090909091,94.0,50.0,77.77777777777777,56.407607481776616
11.49425287356322,52.0,0.0,0.0,0.0
47.61904761904761,54.0,60.0,20.0,30.86066999241838
2.631578947368421,1.0,50.0,50.0,11.470786693528087
4.123711340206186,4.0,0.0,25.0,10.153461651336192
35.84905660377358,52.0,0.0,0.0,0.0
27.860696517412936,154.0,100.0,87.5,49.374193110101885
20.0,2.0,100.0,100.0,44.721359549995796
38.834951456310684,53.0,50.0,90.0,59.11975668985759
23.188405797101453,13.0,0.0,0.0,0.0
26.666666666666668,49.0,0.0,26.666666666666668,26.666666666666668
30.985915492957744,14.0,25.0,25.0,27.832496965309158
41.726618705035975,30.0,0.0,16.0,25.838457757392867
35.13513513513513,12.0,25.0,45.0,39.762810276451546
35.55555555555555,12.0,0.0,25.0,29.814239699997195
41.93548387096774,15.0,50.0,50.0,45.79054698896255
33.07086614173228,42.0,50.0,50.0,40.663783728111355
46.42857142857144,16.0,0.0,0.0,0.0
42.0,50.0,50.0,33.33333333333333,37.41657386773941
24.299065420560744,15.0,33.33333333333333,33.33333333333333,28.459951640015564
35.29411764705882,40.0,0.0,41.666666666666664,38.34824944236852
